注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"8187","","","約定","市場執行済","-","03/06 09:23:06","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","50,980.0","50,980.0","50,620.0","50,980","0"
"8186","","","約定","市場執行済","-","03/06 09:23:06","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","50,980.0","50,980.0","50,620.0","50,980","0"
"8185","","","約定","-","-","03/06 09:22:35","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","51,090.0","51,080.0","50,620.0","51,080","0"
"8184","","","-","取消済","-","03/06 09:22:20","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が50,950円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","50,620.0","0","0"
"8183","","","約定","-","-","03/06 09:22:12","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","51,100.0","51,070.0","50,620.0","51,070","0"
"8182","","","約定","市場執行済","-","03/06 09:22:06","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","51,040.0","51,030.0","50,620.0","51,030","0"
"8181","","","約定","-","-","03/06 09:21:56","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","51,020.0","51,020.0","50,620.0","51,020","0"
"8180","","","約定","市場執行済","-","03/06 09:18:03","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","50,910.0","50,900.0","50,620.0","50,900","0"
"8179","","","約定","-","-","03/06 09:17:52","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","50,870.0","50,890.0","50,620.0","50,890","0"
"8178","","","約定","市場執行済","-","03/06 09:15:36","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","51,010.0","51,010.0","50,620.0","51,010","0"
"8177","","","約定","-","-","03/06 09:15:21","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","51,040.0","51,040.0","50,620.0","51,040","0"
"8176","","","約定","市場執行済","-","03/06 09:15:10","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","50,950.0","50,950.0","50,620.0","50,950","0"
"8175","","","約定","-","-","03/06 09:14:46","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","51,020.0","51,020.0","50,620.0","51,020","0"
"8174","","","約定","市場執行済","-","03/06 09:14:40","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","51,040.0","51,040.0","50,620.0","51,040","0"
"8173","","","約定","-","-","03/06 09:14:23","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","51,050.0","51,050.0","50,620.0","51,050","0"
"8172","","","約定","市場執行済","-","03/06 09:14:19","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","51,020.0","51,030.0","50,620.0","51,030","0"
"8171","","","約定","-","-","03/06 09:13:59","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","51,170.0","51,060.0","50,620.0","51,060","0"
"8170","","","約定","市場執行済","-","03/06 09:13:17","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","50,930.0","50,930.0","50,620.0","50,930","0"
"8169","","","約定","市場執行済","-","03/06 09:13:17","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","50,930.0","50,930.0","50,620.0","50,930","0"
"8168","","","約定","-","-","03/06 09:12:31","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","50,950.0","50,950.0","50,620.0","50,950","0"
"8167","","","-","取消済","-","03/06 09:12:25","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が50,820円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","50,620.0","0","0"
"8166","","","約定","-","-","03/06 09:12:21","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","50,940.0","50,940.0","50,620.0","50,940","0"
"8165","","","約定","市場執行済","-","03/06 09:12:15","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","50,990.0","50,900.0","50,620.0","50,900","0"
"8164","","","約定","-","-","03/06 09:11:59","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","50,870.0","50,880.0","50,620.0","50,880","0"
"8163","","","約定","市場執行済","-","03/06 09:11:26","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","50,710.0","50,750.0","50,620.0","50,750","0"
"8162","","","約定","-","-","03/06 09:11:16","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","50,810.0","50,810.0","50,620.0","50,810","0"
"8161","","","約定","市場執行済","-","03/06 09:11:10","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","成行","50,780.0","50,620.0","50,780","0"
"8160","","","約定","-","-","03/06 09:11:01","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","50,660.0","50,660.0","50,620.0","50,660","0"
"8159","","","約定","市場執行済","-","03/06 09:10:38","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","50,690.0","50,690.0","50,620.0","50,690","0"
"8158","","","約定","-","-","03/06 09:10:25","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","50,750.0","50,760.0","50,620.0","50,760","0"
"8157","","","約定","市場執行済","-","03/06 09:10:02","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","50,840.0","50,850.0","50,620.0","50,850","0"
"8156","","","約定","-","-","03/06 09:09:49","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","50,840.0","50,840.0","50,620.0","50,840","0"
"8155","","","約定","市場執行済","-","03/06 09:09:06","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","50,880.0","50,880.0","50,620.0","50,880","0"
"8154","","","約定","市場執行済","-","03/06 09:09:06","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","50,880.0","50,880.0","50,620.0","50,880","0"
"8153","","","約定","-","-","03/06 09:08:34","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","50,870.0","50,870.0","50,620.0","50,870","0"
"8152","","","-","取消済","-","03/06 09:08:18","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が50,720円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","50,620.0","0","0"
"8151","","","約定","-","-","03/06 09:08:16","本日中","2026/03/06","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","50,840.0","50,840.0","50,620.0","50,840","0"
