注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"6426","","","約定","市場執行済","-","12/12 10:01:52","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","44,120.0","44,120.0","43,820.0","88,240","0"
"6425","","","約定","市場執行済","-","12/12 10:01:52","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,120.0","44,120.0","43,820.0","44,120","0"
"6424","","","約定","-","-","12/12 10:00:31","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","44,090.0","44,090.0","43,820.0","88,180","0"
"6423","","","-","取消済","-","12/12 10:00:25","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が44,290円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,820.0","0","0"
"6422","","","約定","-","-","12/12 10:00:22","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,130.0","44,130.0","43,820.0","44,130","0"
"6421","","","約定","市場執行済","-","12/12 09:59:28","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","44,120.0","44,120.0","43,820.0","88,240","0"
"6420","","","約定","市場執行済","-","12/12 09:59:28","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,120.0","44,120.0","43,820.0","44,120","0"
"6419","","","約定","市場執行済","-","12/12 09:59:28","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,120.0","44,120.0","43,820.0","44,120","0"
"6418","","","約定","-","-","12/12 09:52:36","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,160.0","44,160.0","43,820.0","44,160","0"
"6417","","","-","取消済","-","12/12 09:52:12","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が44,320円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","43,820.0","0","0"
"6416","","","-","取消済","-","12/12 09:52:11","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が44,340円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,820.0","0","0"
"6415","","","約定","-","-","12/12 09:52:10","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","44,160.0","44,170.0","43,820.0","88,340","0"
"6414","","","-","取消済","-","12/12 09:51:45","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が44,340円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,820.0","0","0"
"6413","","","約定","-","-","12/12 09:51:43","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,180.0","44,180.0","43,820.0","44,180","0"
"6412","","","約定","市場執行済","-","12/12 09:51:41","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,170.0","44,175.0","43,820.0","88,350","0"
"6411","","","約定","市場執行済","-","12/12 09:51:40","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,170.0","44,175.0","43,820.0","44,175","0"
"6410","","","約定","-","-","12/12 09:51:09","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,260.0","44,260.0","43,820.0","88,520","0"
"6409","","","-","取消済","-","12/12 09:50:58","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が44,090円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6408","","","約定","-","-","12/12 09:50:56","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,250.0","44,250.0","43,820.0","44,250","0"
"6407","","","約定","市場執行済","-","12/12 09:50:49","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,250.0","44,250.0","43,820.0","44,250","0"
"6406","","","約定","-","-","12/12 09:50:35","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,220.0","44,220.0","43,820.0","44,220","0"
"6405","","","約定","市場執行済","-","12/12 09:50:22","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,230.0","44,235.0","43,820.0","44,235","0"
"6404","","","約定","-","-","12/12 09:49:11","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,310.0","44,310.0","43,820.0","44,310","0"
"6403","","","約定","市場執行済","-","12/12 09:48:55","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,300.0","44,300.0","43,820.0","44,300","0"
"6402","","","約定","-","-","12/12 09:48:43","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,350.0","44,350.0","43,820.0","44,350","0"
"6401","","","約定","市場執行済","-","12/12 09:48:21","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,360.0","44,360.0","43,820.0","44,360","0"
"6400","","","約定","市場執行済","-","12/12 09:48:20","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,360.0","44,360.0","43,820.0","44,360","0"
"6399","","","約定","市場執行済","-","12/12 09:48:20","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,360.0","44,360.0","43,820.0","88,720","0"
"6398","","","-","取消済","-","12/12 09:45:23","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が44,130円以下なら成行で執行(本日中)","-","一般(1日)","2","0","-","-","-","-","43,820.0","0","0"
"6397","","","-","取消済","-","12/12 09:45:21","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が44,120円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6396","","","約定","-","-","12/12 09:45:20","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,310.0","44,285.0","43,820.0","44,285","0"
"6395","","","-","取消済","-","12/12 09:45:11","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が44,130円以下なら成行で執行(本日中)","-","一般(1日)","2","0","-","-","-","-","43,820.0","0","0"
"6394","","","-","取消済","-","12/12 09:45:09","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が44,120円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6393","","","約定","-","-","12/12 09:45:08","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,290.0","44,290.0","43,820.0","88,580","0"
"6392","","","-","取消済","-","12/12 09:44:58","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が44,120円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6391","","","約定","-","-","12/12 09:44:55","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,280.0","44,280.0","43,820.0","44,280","0"
"6390","","","約定","市場執行済","-","12/12 09:44:39","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","成行","44,260.0","43,820.0","44,260","0"
"6389","","","約定","市場執行済","-","12/12 09:44:37","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","成行","44,275.0","43,820.0","88,550","0"
"6388","","","取消済（出来無）","市場執行済","-","12/12 09:40:59","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","0","-","-","44,460.0","-","43,820.0","0","0"
"6387","","","取消済（出来無）","市場執行済","-","12/12 09:40:58","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","0","-","-","44,460.0","-","43,820.0","0","0"
"6386","","","約定","-","-","12/12 09:40:22","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,470.0","44,470.0","43,820.0","88,940","0"
"6385","","","-","取消済","-","12/12 09:40:14","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が44,270円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6384","","","約定","-","-","12/12 09:40:12","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,430.0","44,430.0","43,820.0","44,430","0"
"6383","","","約定","市場執行済","-","12/12 09:39:37","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,350.0","44,350.0","43,820.0","44,350","0"
"6382","","","約定","-","-","12/12 09:39:30","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,330.0","44,330.0","43,820.0","44,330","0"
"6381","","","約定","市場執行済","-","12/12 09:39:15","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,370.0","44,370.0","43,820.0","44,370","0"
"6380","","","取消済（出来無）","-","-","12/12 09:39:06","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","0","-","-","44,320.0","-","43,820.0","0","0"
"6379","","","-","取消済","-","12/12 09:39:01","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が44,150円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6378","","","約定","-","-","12/12 09:38:59","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,310.0","44,310.0","43,820.0","44,310","0"
"6377","","","約定","市場執行済","-","12/12 09:38:31","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","44,360.0","44,360.0","43,820.0","133,080","0"
"6376","","","約定","市場執行済","-","12/12 09:38:30","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,360.0","44,360.0","43,820.0","44,360","0"
"6375","","","約定","-","-","12/12 09:38:23","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,320.0","44,310.0","43,820.0","44,310","0"
"6374","","","-","取消済","-","12/12 09:38:17","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が44,160円以下なら成行で執行(本日中)","-","一般(1日)","2","0","-","-","-","-","43,820.0","0","0"
"6373","","","-","取消済","-","12/12 09:38:15","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が44,150円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6372","","","約定","-","-","12/12 09:38:14","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,320.0","44,310.0","43,820.0","88,620","0"
"6371","","","-","取消済","-","12/12 09:38:07","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が44,150円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6370","","","約定","-","-","12/12 09:38:03","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,310.0","44,310.0","43,820.0","44,310","0"
"6369","","","約定","市場執行済","-","12/12 09:37:53","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,280.0","44,280.0","43,820.0","44,280","0"
"6368","","","約定","市場執行済","-","12/12 09:37:52","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,280.0","44,280.0","43,820.0","88,560","0"
"6367","","","-","取消済","-","12/12 09:37:37","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が44,010円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6366","","","約定","-","-","12/12 09:37:33","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,220.0","44,210.0","43,820.0","88,420","0"
"6365","","","-","取消済","-","12/12 09:37:28","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が44,010円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6364","","","約定","-","-","12/12 09:37:26","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,170.0","44,170.0","43,820.0","44,170","0"
"6363","","","約定","市場執行済","-","12/12 09:37:12","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,150.0","44,150.0","43,820.0","88,300","0"
"6362","","","約定","市場執行済","-","12/12 09:37:11","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,150.0","44,150.0","43,820.0","44,150","0"
"6361","","","約定","-","-","12/12 09:35:19","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,190.0","44,190.0","43,820.0","88,380","0"
"6360","","","-","取消済","-","12/12 09:34:58","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,960円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6359","","","約定","-","-","12/12 09:34:48","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,170.0","44,170.0","43,820.0","44,170","0"
"6358","","","約定","市場執行済","-","12/12 09:34:36","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,080.0","44,105.0","43,820.0","88,210","0"
"6357","","","約定","市場執行済","-","12/12 09:34:35","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,080.0","44,095.0","43,820.0","44,095","0"
"6356","","","約定","-","-","12/12 09:34:21","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,050.0","44,050.0","43,820.0","88,100","0"
"6355","","","-","取消済","-","12/12 09:34:07","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,870円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6354","","","約定","-","-","12/12 09:33:54","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,040.0","44,040.0","43,820.0","44,040","0"
"6353","","","約定","市場執行済","-","12/12 09:33:26","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,040.0","44,040.0","43,820.0","44,040","0"
"6352","","","約定","市場執行済","-","12/12 09:33:25","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,040.0","44,040.0","43,820.0","88,080","0"
"6351","","","約定","市場執行済","-","12/12 09:33:24","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,040.0","44,040.0","43,820.0","44,040","0"
"6350","","","約定","-","-","12/12 09:33:05","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,040.0","44,040.0","43,820.0","44,040","0"
"6349","","","-","取消済","-","12/12 09:32:54","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,850円以下なら成行で執行(本日中)","-","一般(1日)","2","0","-","-","-","-","43,820.0","0","0"
"6348","","","-","取消済","-","12/12 09:32:52","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,830円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6347","","","約定","-","-","12/12 09:32:51","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,010.0","44,010.0","43,820.0","88,020","0"
"6346","","","-","取消済","-","12/12 09:32:39","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,830円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6345","","","約定","-","-","12/12 09:32:36","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,990.0","43,990.0","43,820.0","43,990","0"
"6344","","","約定","市場執行済","-","12/12 09:31:38","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,990.0","43,990.0","43,820.0","43,990","0"
"6343","","","約定","市場執行済","-","12/12 09:31:37","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,990.0","43,990.0","43,820.0","87,980","0"
"6342","","","約定","市場執行済","-","12/12 09:31:36","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,990.0","43,990.0","43,820.0","43,990","0"
"6341","","","約定","-","-","12/12 09:30:36","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,020.0","44,020.0","43,820.0","44,020","0"
"6340","","","-","取消済","-","12/12 09:30:26","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,820円以下なら成行で執行(本日中)","-","一般(1日)","2","0","-","-","-","-","43,820.0","0","0"
"6339","","","-","取消済","-","12/12 09:30:24","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,810円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6338","","","約定","-","-","12/12 09:30:23","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,980.0","43,980.0","43,820.0","87,960","0"
"6337","","","-","取消済","-","12/12 09:30:18","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,810円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6336","","","約定","-","-","12/12 09:30:15","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,970.0","43,970.0","43,820.0","43,970","0"
