注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"8086","","","約定","市場執行済","-","03/03 09:31:50","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,690.0","55,690.0","55,660.0","55,690","0"
"8085","","","約定","-","-","03/03 09:30:46","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,710.0","55,680.0","55,660.0","55,680","0"
"8084","","","-","取消済","-","03/03 09:30:41","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が55,580円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","55,660.0","0","0"
"8083","","","-","取消済","-","03/03 09:30:39","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が55,570円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","55,660.0","0","0"
"8082","","","約定","-","-","03/03 09:30:36","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,690.0","55,690.0","55,660.0","55,690","0"
"8081","","","-","取消済","-","03/03 09:30:31","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が55,570円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","55,660.0","0","0"
"8080","","","約定","-","-","03/03 09:30:23","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,710.0","55,680.0","55,660.0","55,680","0"
"8079","","","約定","市場執行済","-","03/03 09:30:10","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","成行","55,650.0","55,660.0","55,650","0"
"8078","","","約定","市場執行済","-","03/03 09:30:17","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","成行","55,640.0","55,660.0","55,640","0"
"8077","","","約定","-","-","03/03 09:29:58","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,760.0","55,760.0","55,660.0","55,760","0"
"8076","","","-","取消済","-","03/03 09:29:25","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が55,630円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","55,660.0","0","0"
"8075","","","約定","-","-","03/03 09:29:18","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,740.0","55,740.0","55,660.0","55,740","0"
"8074","","","約定","市場執行済","-","03/03 09:28:33","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,640.0","55,640.0","55,660.0","55,640","0"
"8073","","","約定","市場執行済","-","03/03 09:28:33","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,640.0","55,640.0","55,660.0","55,640","0"
"8072","","","約定","市場執行済","-","03/03 09:28:32","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,640.0","55,640.0","55,660.0","55,640","0"
"8071","","","約定","-","-","03/03 09:27:58","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,660.0","55,660.0","55,660.0","55,660","0"
"8070","","","-","取消済","-","03/03 09:27:51","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が55,530円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","55,660.0","0","0"
"8069","","","-","取消済","-","03/03 09:27:51","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が55,520円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","55,660.0","0","0"
"8068","","","取消済（出来無）","-","-","03/03 09:27:33","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","0","-","-","55,660.0","-","55,660.0","0","0"
"8067","","","-","取消済","-","03/03 09:27:03","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が55,530円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","55,660.0","0","0"
"8066","","","-","取消済","-","03/03 09:27:02","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が55,520円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","55,660.0","0","0"
"8065","","","約定","-","-","03/03 09:26:58","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,640.0","55,640.0","55,660.0","55,640","0"
"8064","","","-","取消済","-","03/03 09:26:51","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が55,520円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","55,660.0","0","0"
"8063","","","約定","-","-","03/03 09:26:40","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,750.0","55,630.0","55,660.0","55,630","0"
"8062","","","約定","市場執行済","-","03/03 09:26:37","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","55,620.0","55,620.0","55,660.0","55,620","0"
"8061","","","約定","-","-","03/03 09:26:19","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","55,470.0","55,590.0","55,660.0","55,590","0"
"8060","","","約定","市場執行済","-","03/03 09:26:07","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,470.0","55,580.0","55,660.0","55,580","0"
"8059","","","約定","-","-","03/03 09:25:42","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,690.0","55,680.0","55,660.0","55,680","0"
"8058","","","約定","市場執行済","-","03/03 09:23:16","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,720.0","55,720.0","55,660.0","55,720","0"
"8057","","","約定","-","-","03/03 09:22:51","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,710.0","55,700.0","55,660.0","55,700","0"
"8056","","","約定","市場執行済","-","03/03 09:22:34","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,720.0","55,720.0","55,660.0","55,720","0"
"8055","","","約定","-","-","03/03 09:22:05","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,770.0","55,730.0","55,660.0","55,730","0"
"8054","","","約定","市場執行済","-","03/03 09:04:05","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","56,260.0","56,260.0","55,660.0","56,260","0"
"8053","","","約定","市場執行済","-","03/03 09:04:05","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","56,260.0","56,260.0","55,660.0","56,260","0"
"8052","","","約定","-","-","03/03 09:03:38","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","56,440.0","56,290.0","55,660.0","56,290","0"
"8051","","","-","取消済","-","03/03 09:03:31","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が56,070円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","55,660.0","0","0"
"8050","","","約定","-","-","03/03 09:03:28","本日中","2026/03/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","56,230.0","56,180.0","55,660.0","56,180","0"
