注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"7503","","","約定","市場執行済","-","01/20 09:29:09","本日中","2026/01/20","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","成行","47,450.0","47,580.0","47,450","0"
"7502","","","約定","-","-","01/20 09:29:06","本日中","2026/01/20","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","47,310.0","47,430.0","47,580.0","47,430","0"
"7501","","","約定","市場執行済","-","01/20 09:28:29","本日中","2026/01/20","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","47,420.0","47,420.0","47,580.0","47,420","0"
"7500","","","約定","市場執行済","-","01/20 09:28:28","本日中","2026/01/20","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","47,420.0","47,420.0","47,580.0","94,840","0"
"7499","","","約定","-","-","01/20 09:28:05","本日中","2026/01/20","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","47,440.0","47,440.0","47,580.0","94,880","0"
"7498","","","-","取消済","-","01/20 09:27:49","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が47,670円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","47,580.0","0","0"
"7497","","","約定","-","-","01/20 09:27:39","本日中","2026/01/20","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","47,420.0","47,480.0","47,580.0","47,480","0"
"7496","","","約定","市場執行済","-","01/20 09:27:24","本日中","2026/01/20","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","47,550.0","47,550.0","47,580.0","47,550","0"
"7495","","","約定","-","-","01/20 09:26:51","本日中","2026/01/20","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","47,520.0","47,520.0","47,580.0","47,520","0"
"7494","","","約定","市場執行済","-","01/20 09:26:22","本日中","2026/01/20","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","47,550.0","47,550.0","47,580.0","95,100","0"
"7493","","","約定","-","-","01/20 09:25:52","本日中","2026/01/20","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","47,530.0","47,530.0","47,580.0","47,530","0"
"7492","","","約定","-","-","01/20 09:25:42","本日中","2026/01/20","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","47,530.0","47,530.0","47,580.0","47,530","0"
"7491","","","約定","市場執行済","-","01/20 09:25:32","本日中","2026/01/20","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","47,630.0","47,630.0","47,580.0","95,260","0"
"7490","","","約定","市場執行済","-","01/20 09:25:32","本日中","2026/01/20","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","47,630.0","47,630.0","47,580.0","47,630","0"
