注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"6043","","","約定","市場執行済","-","12/10 09:06:14","本日中","2025/12/10","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,230.0","44,230.0","43,350.0","44,230","0"
"6042","","","約定","-","-","12/10 09:06:01","本日中","2025/12/10","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,210.0","44,210.0","43,350.0","44,210","0"
"6041","","","約定","市場執行済","-","12/10 09:05:28","本日中","2025/12/10","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,220.0","44,220.0","43,350.0","88,440","0"
"6040","","","約定","市場執行済","-","12/10 09:05:27","本日中","2025/12/10","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,220.0","44,220.0","43,350.0","44,220","0"
"6039","","","約定","-","-","12/10 09:04:32","本日中","2025/12/10","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,210.0","44,210.0","43,350.0","88,420","0"
"6038","","","-","取消済","-","12/10 09:03:21","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が44,070円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,350.0","0","0"
"6037","","","約定","-","-","12/10 09:03:18","本日中","2025/12/10","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,210.0","44,190.0","43,350.0","44,190","0"
"6036","","","約定","市場執行済","-","12/10 09:03:11","本日中","2025/12/10","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,160.0","44,170.0","43,350.0","44,170","0"
"6035","","","約定","市場執行済","-","12/10 09:03:10","本日中","2025/12/10","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,160.0","44,170.0","43,350.0","88,340","0"
"6034","","","約定","市場執行済","-","12/10 09:03:09","本日中","2025/12/10","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,160.0","44,160.0","43,350.0","44,160","0"
"6033","","","約定","-","-","12/10 09:02:52","本日中","2025/12/10","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,120.0","44,120.0","43,350.0","44,120","0"
"6032","","","-","取消済","-","12/10 09:02:41","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,990円以下なら成行で執行(本日中)","-","一般(1日)","2","0","-","-","-","-","43,350.0","0","0"
"6031","","","-","取消済","-","12/10 09:02:39","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,950円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,350.0","0","0"
"6030","","","約定","-","-","12/10 09:02:38","本日中","2025/12/10","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,130.0","44,110.0","43,350.0","88,220","0"
"6029","","","-","取消済","-","12/10 09:02:32","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,950円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,350.0","0","0"
"6028","","","約定","-","-","12/10 09:02:28","本日中","2025/12/10","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,090.0","44,090.0","43,350.0","44,090","0"
"6027","","","約定","市場執行済","-","12/09 10:18:22","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,490.0","43,490.0","43,350.0","130,470","0"
"6026","","","約定","-","-","12/09 10:17:40","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,460.0","43,460.0","43,350.0","130,380","0"
"6025","","","約定","市場執行済","-","12/09 10:17:33","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,470.0","43,470.0","43,350.0","43,470","0"
"6024","","","約定","-","-","12/09 10:16:22","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,440.0","43,440.0","43,350.0","43,440","0"
"6023","","","約定","市場執行済","-","12/09 10:15:11","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,450.0","43,450.0","43,350.0","130,350","0"
"6022","","","約定","-","-","12/09 10:14:26","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,460.0","43,460.0","43,350.0","130,380","0"
"6021","","","約定","市場執行済","-","12/09 10:13:35","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,450.0","43,450.0","43,350.0","43,450","0"
"6020","","","取消済（出来無）","-","-","12/09 10:12:36","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","0","-","-","43,450.0","-","43,350.0","0","0"
"6019","","","-","取消済","-","12/09 10:12:29","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,610円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,350.0","0","0"
"6018","","","約定","-","-","12/09 10:12:21","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,470.0","43,470.0","43,350.0","43,470","0"
"6017","","","約定","市場執行済","-","12/09 10:04:30","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,480.0","43,480.0","43,350.0","86,960","0"
"6016","","","約定","市場執行済","-","12/09 10:04:30","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,480.0","43,480.0","43,350.0","43,480","0"
"6015","","","約定","市場執行済","-","12/09 10:04:30","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,480.0","43,480.0","43,350.0","43,480","0"
"6014","","","約定","-","-","12/09 10:03:08","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,540.0","43,525.0","43,350.0","43,525","0"
"6013","","","-","取消済","-","12/09 10:02:55","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,380円以下なら成行で執行(本日中)","-","一般(1日)","2","0","-","-","-","-","43,350.0","0","0"
"6012","","","-","取消済","-","12/09 10:02:52","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,370円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,350.0","0","0"
"6011","","","約定","-","-","12/09 10:02:49","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,530.0","43,530.0","43,350.0","87,060","0"
"6010","","","-","取消済","-","12/09 10:02:34","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,370円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,350.0","0","0"
"6009","","","約定","-","-","12/09 10:02:33","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,510.0","43,510.0","43,350.0","43,510","0"
"6008","","","約定","市場執行済","-","12/09 09:59:02","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,520.0","43,520.0","43,350.0","43,520","0"
"6007","","","約定","-","-","12/09 09:58:38","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,490.0","43,490.0","43,350.0","43,490","0"
"6006","","","約定","市場執行済","-","12/09 09:57:59","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,460.0","43,460.0","43,350.0","43,460","0"
"6005","","","約定","-","-","12/09 09:57:28","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,450.0","43,450.0","43,350.0","43,450","0"
"6004","","","約定","市場執行済","-","12/09 09:57:09","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,460.0","43,460.0","43,350.0","43,460","0"
"6003","","","約定","-","-","12/09 09:56:48","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,490.0","43,490.0","43,350.0","43,490","0"
"6002","","","取消済（出来無）","-","-","12/09 09:54:53","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","0","-","-","43,460.0","-","43,350.0","0","0"
"6001","","","取消済（出来無）","-","-","12/09 09:54:11","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","0","-","-","43,430.0","-","43,350.0","0","0"
"6000","","","約定","市場執行済","-","12/09 09:53:18","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,440.0","43,440.0","43,350.0","43,440","0"
"5999","","","約定","-","-","12/09 09:53:07","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,410.0","43,410.0","43,350.0","43,410","0"
"5998","","","約定","市場執行済","-","12/09 09:52:50","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,390.0","43,390.0","43,350.0","43,390","0"
"5997","","","約定","-","-","12/09 09:52:31","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,410.0","43,410.0","43,350.0","43,410","0"
"5996","","","約定","市場執行済","-","12/09 09:52:24","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,400.0","43,400.0","43,350.0","43,400","0"
"5995","","","約定","-","-","12/09 09:51:52","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,390.0","43,390.0","43,350.0","43,390","0"
"5994","","","約定","市場執行済","-","12/09 09:50:39","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,390.0","43,390.0","43,350.0","43,390","0"
"5993","","","-","取消済","-","12/09 09:47:24","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,480円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,350.0","0","0"
"5992","","","-","取消済","-","12/09 09:46:28","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,480円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,350.0","0","0"
"5991","","","取消済（出来無）","市場執行済","-","12/09 09:41:25","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","0","-","-","43,310.0","-","43,350.0","0","0"
"5990","","","約定","-","-","12/09 09:37:33","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,340.0","43,340.0","43,350.0","43,340","0"
"5989","","","約定","市場執行済","-","12/09 09:36:37","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,350.0","43,350.0","43,350.0","43,350","0"
"5988","","","約定","市場執行済","-","12/09 09:36:36","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","43,350.0","43,350.0","43,350.0","86,700","0"
"5987","","","約定","市場執行済","-","12/09 09:36:36","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,350.0","43,350.0","43,350.0","43,350","0"
"5986","","","約定","-","-","12/09 09:36:25","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,350.0","43,360.0","43,350.0","43,360","0"
"5985","","","-","取消済","-","12/09 09:35:04","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,510円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","43,350.0","0","0"
"5984","","","-","取消済","-","12/09 09:35:02","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,520円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,350.0","0","0"
"5983","","","約定","-","-","12/09 09:35:01","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","43,370.0","43,370.0","43,350.0","86,740","0"
"5982","","","-","取消済","-","12/09 09:34:35","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,520円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,350.0","0","0"
"5981","","","約定","-","-","12/09 09:34:33","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,380.0","43,380.0","43,350.0","43,380","0"
"5980","","","約定","市場執行済","-","12/09 09:34:16","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,370.0","43,370.0","43,350.0","43,370","0"
"5979","","","約定","-","-","12/09 09:32:28","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,320.0","43,320.0","43,350.0","43,320","0"
"5978","","","約定","市場執行済","-","12/09 09:31:06","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,310.0","43,310.0","43,350.0","43,310","0"
"5977","","","約定","市場執行済","-","12/09 09:31:06","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,310.0","43,310.0","43,350.0","86,620","0"
"5976","","","取消済（出来無）","市場執行済","-","12/09 09:29:16","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","0","-","-","43,450.0","-","43,350.0","0","0"
"5975","","","取消済（出来無）","市場執行済","-","12/09 09:29:16","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","0","-","-","43,450.0","-","43,350.0","0","0"
"5974","","","約定","-","-","12/09 09:29:04","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,430.0","43,430.0","43,350.0","86,860","0"
"5973","","","-","取消済","-","12/09 09:28:59","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,280円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,350.0","0","0"
"5972","","","約定","-","-","12/09 09:28:56","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,420.0","43,420.0","43,350.0","43,420","0"
"5971","","","約定","市場執行済","-","12/09 09:28:36","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,430.0","43,430.0","43,350.0","43,430","0"
"5970","","","約定","-","-","12/09 09:27:02","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,410.0","43,410.0","43,350.0","43,410","0"
"5969","","","約定","市場執行済","-","12/09 09:23:17","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","43,430.0","43,430.0","43,350.0","86,860","0"
"5968","","","約定","市場執行済","-","12/09 09:23:16","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,430.0","43,430.0","43,350.0","43,430","0"
"5967","","","約定","市場執行済","-","12/09 09:23:14","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,440.0","43,440.0","43,350.0","43,440","0"
"5966","","","約定","-","-","12/09 09:22:31","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,450.0","43,450.0","43,350.0","43,450","0"
"5965","","","-","取消済","-","12/09 09:22:03","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,600円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","43,350.0","0","0"
"5964","","","-","取消済","-","12/09 09:22:02","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,510円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,350.0","0","0"
"5963","","","約定","-","-","12/09 09:21:59","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","43,460.0","43,460.0","43,350.0","86,920","0"
"5962","","","約定","市場執行済","-","12/09 09:21:32","本日中","2025/12/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","43,470.0","43,470.0","43,350.0","86,940","0"
"5961","","","-","取消済","-","12/09 09:21:05","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,510円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,350.0","0","0"
"5960","","","-","取消済","-","12/09 09:20:40","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,610円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,350.0","0","0"
"5959","","","-","取消済","-","12/09 09:20:38","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,590円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","43,350.0","0","0"
"5958","","","-","取消済","-","12/09 09:20:23","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,610円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,350.0","0","0"
