注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"7315","","","約定","-","-","01/14 09:11:17","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,560.0","49,560.0","49,490.0","49,560","0"
"7314","","","約定","市場執行済","-","01/14 09:06:51","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","成行","49,325.0","49,490.0","49,325","0"
"7313","","","約定","-","-","01/14 09:06:30","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,470.0","49,470.0","49,490.0","49,470","0"
"7312","","","約定","市場執行済","-","01/14 09:06:20","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,480.0","49,485.0","49,490.0","49,485","0"
"7311","","","約定","市場執行済","-","01/14 09:06:20","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","49,480.0","49,485.0","49,490.0","98,970","0"
"7310","","","約定","市場執行済","-","01/14 09:06:19","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,480.0","49,480.0","49,490.0","49,480","0"
"7309","","","約定","-","-","01/14 09:05:56","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,430.0","49,430.0","49,490.0","49,430","0"
"7308","","","取消済（出来無）","市場執行済","-","01/14 09:05:34","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","0","-","-","49,490.0","-","49,490.0","0","0"
"7307","","","取消済（出来無）","市場執行済","-","01/14 09:05:34","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","0","-","-","49,490.0","-","49,490.0","0","0"
"7306","","","約定","-","-","01/14 09:05:19","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","49,410.0","49,410.0","49,490.0","98,820","0"
"7305","","","-","取消済","-","01/14 09:05:17","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が49,270円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","49,490.0","0","0"
"7304","","","約定","-","-","01/14 09:05:12","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,410.0","49,400.0","49,490.0","49,400","0"
"7303","","","約定","市場執行済","-","01/14 09:05:00","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,380.0","49,380.0","49,490.0","49,380","0"
"7302","","","約定","市場執行済","-","01/14 09:05:00","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,380.0","49,380.0","49,490.0","49,380","0"
"7301","","","約定","市場執行済","-","01/14 09:04:59","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","49,380.0","49,380.0","49,490.0","98,760","0"
"7300","","","約定","-","-","01/14 09:02:27","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,350.0","49,320.0","49,490.0","49,320","0"
"7299","","","-","取消済","-","01/14 09:02:10","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が49,200円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","49,490.0","0","0"
"7298","","","-","取消済","-","01/14 09:02:10","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が49,190円以下なら成行で執行(本日中)","-","一般(1日)","2","0","-","-","-","-","49,490.0","0","0"
"7297","","","約定","-","-","01/14 09:02:08","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","49,340.0","49,320.0","49,490.0","98,640","0"
"7296","","","-","取消済","-","01/14 09:01:47","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が49,190円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","49,490.0","0","0"
"7295","","","約定","-","-","01/14 09:01:42","本日中","2026/01/14","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,330.0","49,330.0","49,490.0","49,330","0"
