注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"6254","","","約定","市場執行済","-","12/11 10:21:12","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","6","6","-","-","43,550.0","43,550.0","43,580.0","261,300","0"
"6253","","","約定","-","-","12/11 10:20:45","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,550.0","43,550.0","43,580.0","130,650","0"
"6252","","","-","取消済","-","12/11 10:19:40","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,760円以上なら成行で執行(本日中)","-","制度(6ヶ月)","3","0","-","-","-","-","43,580.0","0","0"
"6251","","","約定","-","-","12/11 10:19:39","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,580.0","43,590.0","43,580.0","130,770","0"
"6250","","","-","取消済","-","12/11 10:19:33","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,760円以上なら成行で執行(本日中)","-","制度(6ヶ月)","3","0","-","-","-","-","43,580.0","0","0"
"6249","","","約定","-","-","12/11 10:19:31","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,590.0","43,590.0","43,580.0","130,770","0"
"6248","","","約定","市場執行済","-","12/11 10:19:20","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,580.0","43,585.0","43,580.0","130,755","0"
"6247","","","約定","市場執行済","-","12/11 10:19:19","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,580.0","43,585.0","43,580.0","130,755","0"
"6246","","","約定","-","-","12/11 10:15:57","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,720.0","43,720.0","43,580.0","131,160","0"
"6245","","","-","取消済","-","12/11 10:15:33","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,540円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6244","","","約定","-","-","12/11 10:15:30","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,710.0","43,700.0","43,580.0","131,100","0"
"6243","","","約定","市場執行済","-","12/11 10:14:56","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,690.0","43,690.0","43,580.0","131,070","0"
"6242","","","約定","市場執行済","-","12/11 10:14:55","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,690.0","43,690.0","43,580.0","131,070","0"
"6241","","","-","取消済","-","12/11 10:10:46","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,620円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6240","","","約定","-","-","12/11 10:10:45","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,810.0","43,780.0","43,580.0","131,340","0"
"6239","","","-","取消済","-","12/11 10:10:33","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,620円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6238","","","約定","-","-","12/11 10:10:32","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,790.0","43,790.0","43,580.0","131,370","0"
"6237","","","約定","市場執行済","-","12/11 10:09:39","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,800.0","43,800.0","43,580.0","131,400","0"
"6236","","","約定","市場執行済","-","12/11 10:09:39","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,800.0","43,800.0","43,580.0","131,400","0"
"6235","","","約定","市場執行済","-","12/11 10:09:37","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,800.0","43,800.0","43,580.0","131,400","0"
"6234","","","約定","-","-","12/11 10:09:19","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,780.0","43,775.0","43,580.0","131,325","0"
"6233","","","-","取消済","-","12/11 10:09:09","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,600円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6232","","","-","取消済","-","12/11 10:09:07","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,590円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6231","","","約定","-","-","12/11 10:09:06","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,770.0","43,770.0","43,580.0","131,310","0"
"6230","","","-","取消済","-","12/11 10:07:21","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,590円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6229","","","約定","-","-","12/11 10:07:19","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,760.0","43,760.0","43,580.0","131,280","0"
"6228","","","約定","市場執行済","-","12/11 10:07:05","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,750.0","43,750.0","43,580.0","131,250","0"
"6227","","","約定","市場執行済","-","12/11 10:07:04","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,750.0","43,750.0","43,580.0","131,250","0"
"6226","","","約定","市場執行済","-","12/11 10:07:04","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,750.0","43,750.0","43,580.0","131,250","0"
"6225","","","約定","-","-","12/11 10:06:24","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,730.0","43,730.0","43,580.0","131,190","0"
"6224","","","-","取消済","-","12/11 10:01:33","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,560円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6223","","","-","取消済","-","12/11 10:01:31","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,510円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6222","","","約定","-","-","12/11 10:01:30","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,730.0","43,720.0","43,580.0","131,160","0"
"6221","","","-","取消済","-","12/11 10:01:23","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,510円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6220","","","約定","-","-","12/11 10:01:10","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,710.0","43,710.0","43,580.0","131,130","0"
"6219","","","約定","市場執行済","-","12/11 10:00:56","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,670.0","43,670.0","43,580.0","131,010","0"
"6218","","","約定","市場執行済","-","12/11 10:00:56","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,670.0","43,670.0","43,580.0","131,010","0"
"6217","","","約定","市場執行済","-","12/11 10:00:53","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,670.0","43,670.0","43,580.0","131,010","0"
"6216","","","約定","-","-","12/11 10:00:26","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,650.0","43,650.0","43,580.0","130,950","0"
"6215","","","-","取消済","-","12/11 09:58:49","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,470円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6214","","","-","取消済","-","12/11 09:58:47","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,460円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6213","","","約定","-","-","12/11 09:58:45","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,640.0","43,640.0","43,580.0","130,920","0"
"6212","","","-","取消済","-","12/11 09:58:26","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,460円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6211","","","約定","-","-","12/11 09:58:24","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,630.0","43,630.0","43,580.0","130,890","0"
"6210","","","約定","市場執行済","-","12/11 09:58:12","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,630.0","43,630.0","43,580.0","130,890","0"
"6209","","","-","取消済","-","12/11 09:57:27","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,470円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6208","","","約定","-","-","12/11 09:57:25","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,640.0","43,640.0","43,580.0","130,920","0"
"6207","","","約定","市場執行済","-","12/11 09:57:19","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,640.0","43,640.0","43,580.0","130,920","0"
"6206","","","約定","-","-","12/11 09:56:15","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,720.0","43,710.0","43,580.0","131,130","0"
"6205","","","約定","市場執行済","-","12/11 09:56:11","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,720.0","43,720.0","43,580.0","131,160","0"
"6204","","","約定","-","-","12/11 09:55:53","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,690.0","43,690.0","43,580.0","131,070","0"
"6203","","","約定","市場執行済","-","12/11 09:54:57","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,590.0","43,600.0","43,580.0","130,800","0"
"6202","","","約定","-","-","12/11 09:54:34","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,610.0","43,610.0","43,580.0","130,830","0"
"6201","","","約定","市場執行済","-","12/11 09:54:26","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,630.0","43,630.0","43,580.0","130,890","0"
"6200","","","約定","-","-","12/11 09:54:12","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,590.0","43,590.0","43,580.0","130,770","0"
"6199","","","約定","市場執行済","-","12/11 09:53:58","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,580.0","43,590.0","43,580.0","130,770","0"
"6198","","","約定","-","-","12/11 09:53:38","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,640.0","43,640.0","43,580.0","130,920","0"
"6197","","","約定","市場執行済","-","12/11 09:53:26","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,630.0","43,620.0","43,580.0","130,860","0"
"6196","","","約定","市場執行済","-","12/11 09:53:26","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,630.0","43,620.0","43,580.0","130,860","0"
"6195","","","約定","-","-","12/11 09:51:22","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,540.0","43,540.0","43,580.0","130,620","0"
"6194","","","-","取消済","-","12/11 09:51:04","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,700円以上なら成行で執行(本日中)","-","制度(6ヶ月)","3","0","-","-","-","-","43,580.0","0","0"
"6193","","","約定","-","-","12/11 09:51:03","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,550.0","43,560.0","43,580.0","130,680","0"
"6192","","","約定","市場執行済","-","12/11 09:50:58","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,560.0","43,560.0","43,580.0","130,680","0"
"6191","","","約定","-","-","12/11 09:50:30","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,630.0","43,630.0","43,580.0","130,890","0"
"6190","","","約定","市場執行済","-","12/11 09:50:13","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","6","6","-","-","43,620.0","43,620.0","43,580.0","261,720","0"
"6189","","","約定","市場執行済","-","12/11 09:50:13","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,620.0","43,620.0","43,580.0","130,860","0"
"6188","","","約定","-","-","12/11 09:49:10","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,580.0","43,590.0","43,580.0","130,770","0"
"6187","","","-","取消済","-","12/11 09:48:52","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,740円以上なら成行で執行(本日中)","-","制度(6ヶ月)","3","0","-","-","-","-","43,580.0","0","0"
"6186","","","-","取消済","-","12/11 09:48:50","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,780円以上なら成行で執行(本日中)","-","制度(6ヶ月)","3","0","-","-","-","-","43,580.0","0","0"
"6185","","","約定","-","-","12/11 09:48:49","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,590.0","43,590.0","43,580.0","130,770","0"
"6184","","","-","取消済","-","12/11 09:48:28","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,780円以上なら成行で執行(本日中)","-","制度(6ヶ月)","3","0","-","-","-","-","43,580.0","0","0"
"6183","","","約定","-","-","12/11 09:48:20","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,620.0","43,620.0","43,580.0","130,860","0"
"6182","","","約定","市場執行済","-","12/11 09:48:08","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,630.0","43,630.0","43,580.0","130,890","0"
"6181","","","約定","市場執行済","-","12/11 09:48:08","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,630.0","43,630.0","43,580.0","130,890","0"
"6180","","","約定","-","-","12/11 09:47:34","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,670.0","43,660.0","43,580.0","130,980","0"
"6179","","","-","取消済","-","12/11 09:46:46","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,500円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6178","","","約定","-","-","12/11 09:46:41","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,650.0","43,650.0","43,580.0","130,950","0"
"6177","","","約定","市場執行済","-","12/11 09:46:23","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,660.0","43,660.0","43,580.0","130,980","0"
"6176","","","約定","市場執行済","-","12/11 09:46:22","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,660.0","43,660.0","43,580.0","130,980","0"
"6175","","","約定","市場執行済","-","12/11 09:46:21","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,660.0","43,660.0","43,580.0","130,980","0"
"6174","","","約定","-","-","12/11 09:44:30","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,590.0","43,590.0","43,580.0","130,770","0"
"6173","","","-","取消済","-","12/11 09:44:11","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,410円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6172","","","-","取消済","-","12/11 09:44:09","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,410円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6171","","","約定","-","-","12/11 09:44:00","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,580.0","43,580.0","43,580.0","130,740","0"
"6170","","","-","取消済","-","12/11 09:43:53","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,410円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,580.0","0","0"
"6169","","","約定","-","-","12/11 09:43:51","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","43,560.0","43,555.0","43,580.0","130,665","0"
"6168","","","約定","市場執行済","-","12/11 09:43:16","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,570.0","43,550.0","43,580.0","130,650","0"
"6167","","","約定","市場執行済","-","12/11 09:43:16","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,570.0","43,550.0","43,580.0","130,650","0"
"6166","","","約定","市場執行済","-","12/11 09:43:15","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,570.0","43,550.0","43,580.0","130,650","0"
"6165","","","約定","-","-","12/11 09:34:21","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,370.0","43,370.0","43,580.0","130,110","0"
"6164","","","-","取消済","-","12/11 09:33:55","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,530円以上なら成行で執行(本日中)","-","制度(6ヶ月)","3","0","-","-","-","-","43,580.0","0","0"
"6163","","","-","取消済","-","12/11 09:33:54","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,560円以上なら成行で執行(本日中)","-","制度(6ヶ月)","3","0","-","-","-","-","43,580.0","0","0"
"6162","","","約定","-","-","12/11 09:33:53","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,380.0","43,380.0","43,580.0","130,140","0"
"6161","","","-","取消済","-","12/11 09:33:31","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,560円以上なら成行で執行(本日中)","-","制度(6ヶ月)","3","0","-","-","-","-","43,580.0","0","0"
"6160","","","約定","-","-","12/11 09:33:30","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,410.0","43,410.0","43,580.0","130,230","0"
"6159","","","約定","市場執行済","-","12/11 09:32:51","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,410.0","43,410.0","43,580.0","130,230","0"
"6158","","","約定","-","-","12/11 09:32:14","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","43,480.0","43,480.0","43,580.0","130,440","0"
"6157","","","約定","市場執行済","-","12/11 09:32:05","本日中","2025/12/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","成行","43,490.0","43,580.0","130,470","0"
