注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"8404","","","-","取消済","-","03/11 09:13:37","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が50,900円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","50,850.0","0","0"
"8403","","","-","取消済","-","03/11 09:13:29","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が50,860円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","50,850.0","0","0"
"8402","","","-","取消済","-","03/11 09:13:25","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が50,900円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","50,850.0","0","0"
"8401","","","-","取消済","-","03/11 09:13:23","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が50,860円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","50,850.0","0","0"
"8400","","","約定","-","-","03/11 09:13:20","本日中","2026/03/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","51,110.0","51,110.0","50,850.0","51,110","0"
"8399","","","-","取消済","-","03/11 09:13:15","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が50,860円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","50,850.0","0","0"
"8398","","","-","取消済","-","03/11 09:12:58","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が50,960円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","50,850.0","0","0"
"8397","","","約定","-","-","03/11 09:12:57","本日中","2026/03/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","51,070.0","51,070.0","50,850.0","51,070","0"
"8396","","","約定","市場執行済","-","03/11 09:12:47","本日中","2026/03/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","51,010.0","51,010.0","50,850.0","51,010","0"
"8395","","","約定","-","-","03/11 09:12:06","本日中","2026/03/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","51,020.0","51,010.0","50,850.0","51,010","0"
"8394","","","約定","市場執行済","-","03/11 09:11:02","本日中","2026/03/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","成行","50,880.0","50,850.0","50,880","0"
"8393","","","約定","-","-","03/11 09:10:44","本日中","2026/03/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","50,990.0","50,980.0","50,850.0","50,980","0"
"8392","","","約定","市場執行済","-","03/11 09:10:31","本日中","2026/03/11","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","成行","50,930.0","50,850.0","50,930","0"
"8391","","","約定","-","-","03/11 09:10:26","本日中","2026/03/11","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","51,060.0","51,060.0","50,850.0","51,060","0"
