注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"7221","","","-","取消済","-","01/08 09:15:08","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が45,520円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","45,070.0","0","0"
"7220","","","約定","-","-","01/08 09:15:06","本日中","2026/01/08","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","45,380.0","45,380.0","45,070.0","45,380","0"
"7219","","","約定","市場執行済","-","01/08 09:09:44","本日中","2026/01/08","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","45,440.0","45,440.0","45,070.0","45,440","0"
"7218","","","約定","-","-","01/08 09:09:02","本日中","2026/01/08","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","45,410.0","45,430.0","45,070.0","45,430","0"
"7217","","","約定","市場執行済","-","01/08 09:07:44","本日中","2026/01/08","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","45,470.0","45,460.0","45,070.0","45,460","0"
"7216","","","約定","-","-","01/08 09:07:30","本日中","2026/01/08","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","45,470.0","45,470.0","45,070.0","45,470","0"
"7215","","","約定","市場執行済","-","01/08 09:07:11","本日中","2026/01/08","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","45,460.0","45,430.0","45,070.0","45,430","0"
"7214","","","約定","-","-","01/08 09:06:21","本日中","2026/01/08","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","45,440.0","45,440.0","45,070.0","45,440","0"
"7213","","","約定","市場執行済","-","01/08 09:05:49","本日中","2026/01/08","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","45,440.0","45,440.0","45,070.0","45,440","0"
"7212","","","約定","-","-","01/08 09:04:54","本日中","2026/01/08","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","45,380.0","45,390.0","45,070.0","45,390","0"
"7211","","","約定","市場執行済","-","01/08 09:04:47","本日中","2026/01/08","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","45,430.0","45,420.0","45,070.0","90,840","0"
"7210","","","約定","市場執行済","-","01/08 09:04:47","本日中","2026/01/08","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","45,430.0","45,430.0","45,070.0","45,430","0"
"7209","","","約定","-","-","01/08 09:03:24","本日中","2026/01/08","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","45,450.0","45,450.0","45,070.0","90,900","0"
"7208","","","-","取消済","-","01/08 09:03:03","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が45,590円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","45,070.0","0","0"
"7207","","","約定","-","-","01/08 09:03:00","本日中","2026/01/08","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","45,450.0","45,480.0","45,070.0","45,480","0"
