注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"6741","","","-","取消済","-","12/17 09:06:16","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が41,200円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","41,320.0","0","0"
"6740","","","約定","-","-","12/17 09:06:14","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","41,080.0","41,080.0","41,320.0","82,160","0"
"6739","","","-","取消済","-","12/17 09:06:02","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が41,210円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","41,320.0","0","0"
"6738","","","約定","-","-","12/17 09:05:59","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,090.0","41,090.0","41,320.0","41,090","0"
"6737","","","約定","市場執行済","-","12/17 09:05:19","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,170.0","41,170.0","41,320.0","41,170","0"
"6736","","","約定","-","-","12/17 09:05:11","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,080.0","41,080.0","41,320.0","41,080","0"
"6735","","","約定","市場執行済","-","12/17 09:04:55","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","41,040.0","41,030.0","41,320.0","82,060","0"
"6734","","","約定","市場執行済","-","12/17 09:04:55","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","41,040.0","41,030.0","41,320.0","82,060","0"
"6733","","","取消済（出来無）","市場執行済","-","12/17 09:04:26","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","0","-","-","41,030.0","-","41,320.0","0","0"
"6732","","","取消済（出来無）","市場執行済","-","12/17 09:04:26","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","0","-","-","41,030.0","-","41,320.0","0","0"
"6731","","","約定","-","-","12/17 09:03:49","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,110.0","41,120.0","41,320.0","41,120","0"
"6730","","","-","取消済","-","12/17 09:03:10","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が41,240円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","41,320.0","0","0"
"6729","","","-","取消済","-","12/17 09:03:10","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が41,230円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","41,320.0","0","0"
"6728","","","約定","-","-","12/17 09:03:08","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","41,110.0","41,130.0","41,320.0","82,260","0"
"6727","","","-","取消済","-","12/17 09:03:03","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が41,240円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","41,320.0","0","0"
"6726","","","約定","-","-","12/17 09:03:01","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,120.0","41,120.0","41,320.0","41,120","0"
"6725","","","約定","市場執行済","-","12/17 09:02:48","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,180.0","41,180.0","41,320.0","41,180","0"
"6724","","","約定","市場執行済","-","12/17 09:02:48","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,180.0","41,180.0","41,320.0","41,180","0"
"6723","","","約定","市場執行済","-","12/17 09:02:48","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","41,180.0","41,180.0","41,320.0","82,360","0"
"6722","","","約定","-","-","12/17 09:01:34","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,210.0","41,230.0","41,320.0","41,230","0"
"6721","","","-","取消済","-","12/17 09:01:30","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が41,440円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","41,320.0","0","0"
"6720","","","-","取消済","-","12/17 09:01:29","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が41,630円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","41,320.0","0","0"
"6719","","","約定","-","-","12/17 09:01:27","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","41,320.0","41,320.0","41,320.0","82,640","0"
"6718","","","-","取消済","-","12/17 09:01:14","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が41,630円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","41,320.0","0","0"
"6717","","","約定","-","-","12/17 09:00:51","本日中","2025/12/17","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,340.0","41,340.0","41,320.0","41,340","0"
