注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"7396","","","約定","-","-","01/16 09:07:53","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,170.0","49,170.0","49,290.0","49,170","0"
"7395","","","-","取消済","-","01/16 09:07:40","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,330円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","49,290.0","0","0"
"7394","","","-","取消済","-","01/16 09:07:38","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,350円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","49,290.0","0","0"
"7393","","","約定","-","-","01/16 09:07:25","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","49,180.0","49,180.0","49,290.0","98,360","0"
"7392","","","-","取消済","-","01/16 09:07:05","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,350円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","49,290.0","0","0"
"7391","","","約定","-","-","01/16 09:06:57","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,230.0","49,230.0","49,290.0","49,230","0"
"7390","","","約定","市場執行済","-","01/16 09:06:46","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","49,250.0","49,250.0","49,290.0","98,500","0"
"7389","","","約定","市場執行済","-","01/16 09:06:46","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,250.0","49,250.0","49,290.0","49,250","0"
"7388","","","約定","市場執行済","-","01/16 09:06:46","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,250.0","49,250.0","49,290.0","49,250","0"
"7387","","","約定","-","-","01/16 09:06:21","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,260.0","49,260.0","49,290.0","49,260","0"
"7386","","","-","取消済","-","01/16 09:05:41","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,430円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","49,290.0","0","0"
"7385","","","-","取消済","-","01/16 09:05:41","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,370円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","49,290.0","0","0"
"7384","","","約定","-","-","01/16 09:05:39","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","49,250.0","49,280.0","49,290.0","98,560","0"
"7383","","","-","取消済","-","01/16 09:05:33","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,430円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","49,290.0","0","0"
"7382","","","約定","-","-","01/16 09:05:25","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,270.0","49,270.0","49,290.0","49,270","0"
"7381","","","約定","市場執行済","-","01/16 09:05:17","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,370.0","49,370.0","49,290.0","49,370","0"
"7380","","","約定","-","-","01/16 09:04:59","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,360.0","49,360.0","49,290.0","49,360","0"
"7379","","","約定","市場執行済","-","01/16 09:04:50","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,360.0","49,360.0","49,290.0","49,360","0"
"7378","","","約定","市場執行済","-","01/16 09:04:50","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,360.0","49,360.0","49,290.0","49,360","0"
"7377","","","約定","市場執行済","-","01/16 09:04:50","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","49,360.0","49,360.0","49,290.0","98,720","0"
"7376","","","約定","-","-","01/16 09:04:36","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,370.0","49,370.0","49,290.0","49,370","0"
"7375","","","-","取消済","-","01/16 09:04:10","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,510円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","49,290.0","0","0"
"7374","","","-","取消済","-","01/16 09:04:10","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,500円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","49,290.0","0","0"
"7373","","","約定","-","-","01/16 09:04:07","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","49,380.0","49,380.0","49,290.0","98,760","0"
"7372","","","-","取消済","-","01/16 09:03:39","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,510円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","49,290.0","0","0"
"7371","","","約定","-","-","01/16 09:03:35","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,390.0","49,390.0","49,290.0","49,390","0"
"7370","","","約定","市場執行済","-","01/16 09:03:24","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,410.0","49,390.0","49,290.0","49,390","0"
"7369","","","約定","-","-","01/16 09:03:07","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,340.0","49,355.0","49,290.0","49,355","0"
"7368","","","約定","市場執行済","-","01/16 09:02:55","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,380.0","49,380.0","49,290.0","49,380","0"
"7367","","","約定","市場執行済","-","01/16 09:02:55","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,380.0","49,380.0","49,290.0","49,380","0"
"7366","","","約定","市場執行済","-","01/16 09:02:55","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","49,380.0","49,380.0","49,290.0","98,760","0"
"7365","","","約定","-","-","01/16 09:02:47","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,390.0","49,390.0","49,290.0","49,390","0"
"7364","","","-","取消済","-","01/16 09:02:43","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,540円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","49,290.0","0","0"
"7363","","","-","取消済","-","01/16 09:02:43","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,540円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","49,290.0","0","0"
"7362","","","約定","-","-","01/16 09:02:40","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","49,420.0","49,420.0","49,290.0","98,840","0"
"7361","","","-","取消済","-","01/16 09:02:30","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,540円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","49,290.0","0","0"
"7360","","","約定","-","-","01/16 09:02:28","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,420.0","49,440.0","49,290.0","49,440","0"
"7359","","","約定","市場執行済","-","01/16 09:02:02","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","成行","49,500.0","49,290.0","49,500","0"
"7358","","","約定","-","-","01/16 09:01:36","本日中","2026/01/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,660.0","49,620.0","49,290.0","49,620","0"
