注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"7808","","","約定","市場執行済","-","02/09 09:23:08","本日中","2026/02/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","55,290.0","55,290.0","54,710.0","110,580","0"
"7807","","","約定","市場執行済","-","02/09 09:23:08","本日中","2026/02/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,290.0","55,290.0","54,710.0","55,290","0"
"7806","","","約定","-","-","02/09 09:22:25","本日中","2026/02/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","55,290.0","55,290.0","54,710.0","110,580","0"
"7805","","","-","取消済","-","02/09 09:22:19","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が55,120円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","54,710.0","0","0"
"7804","","","約定","-","-","02/09 09:22:13","本日中","2026/02/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,240.0","55,240.0","54,710.0","55,240","0"
"7803","","","約定","市場執行済","-","02/09 09:22:08","本日中","2026/02/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","55,190.0","55,200.0","54,710.0","110,400","0"
"7802","","","約定","市場執行済","-","02/09 09:22:08","本日中","2026/02/09","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,190.0","55,200.0","54,710.0","55,200","0"
"7801","","","約定","-","-","02/09 09:21:09","本日中","2026/02/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","55,180.0","55,180.0","54,710.0","110,360","0"
"7800","","","-","取消済","-","02/09 09:20:59","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が55,050円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","54,710.0","0","0"
"7799","","","約定","-","-","02/09 09:20:56","本日中","2026/02/09","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","55,170.0","55,120.0","54,710.0","55,120","0"
