注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"6696","","","-","取消済","-","12/16 09:15:52","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が41,850円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","41,970.0","0","0"
"6695","","","約定","-","-","12/16 09:15:50","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,730.0","41,730.0","41,970.0","41,730","0"
"6694","","","約定","市場執行済","-","12/16 09:15:44","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","41,730.0","41,730.0","41,970.0","83,460","0"
"6693","","","約定","市場執行済","-","12/16 09:15:44","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,730.0","41,730.0","41,970.0","41,730","0"
"6692","","","約定","-","-","12/16 09:15:33","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","41,740.0","41,740.0","41,970.0","83,480","0"
"6691","","","-","取消済","-","12/16 09:15:18","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が41,910円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","41,970.0","0","0"
"6690","","","約定","-","-","12/16 09:15:12","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,790.0","41,790.0","41,970.0","41,790","0"
"6689","","","約定","市場執行済","-","12/16 09:15:05","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,810.0","41,810.0","41,970.0","41,810","0"
"6688","","","約定","市場執行済","-","12/16 09:15:05","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,810.0","41,810.0","41,970.0","41,810","0"
"6687","","","約定","市場執行済","-","12/16 09:15:05","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","41,810.0","41,810.0","41,970.0","83,620","0"
"6686","","","約定","-","-","12/16 09:14:56","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,850.0","41,850.0","41,970.0","41,850","0"
"6685","","","-","取消済","-","12/16 09:14:40","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が41,990円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","41,970.0","0","0"
"6684","","","-","取消済","-","12/16 09:14:39","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が42,060円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","41,970.0","0","0"
"6683","","","約定","-","-","12/16 09:14:35","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","41,870.0","41,870.0","41,970.0","83,740","0"
"6682","","","-","取消済","-","12/16 09:14:24","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が42,060円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","41,970.0","0","0"
"6681","","","約定","-","-","12/16 09:14:11","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,880.0","41,880.0","41,970.0","41,880","0"
"6680","","","約定","市場執行済","-","12/16 09:13:34","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,970.0","41,970.0","41,970.0","41,970","0"
"6679","","","約定","-","-","12/16 09:12:51","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,890.0","41,890.0","41,970.0","41,890","0"
"6678","","","約定","市場執行済","-","12/16 09:12:37","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,890.0","41,880.0","41,970.0","41,880","0"
"6677","","","約定","市場執行済","-","12/16 09:12:37","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","41,890.0","41,880.0","41,970.0","83,760","0"
"6676","","","約定","-","-","12/16 09:12:11","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","41,810.0","41,810.0","41,970.0","83,620","0"
"6675","","","-","取消済","-","12/16 09:11:59","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が41,970円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","41,970.0","0","0"
"6674","","","約定","-","-","12/16 09:11:55","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,850.0","41,850.0","41,970.0","41,850","0"
"6673","","","約定","市場執行済","-","12/16 09:10:23","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,830.0","41,830.0","41,970.0","41,830","0"
"6672","","","約定","市場執行済","-","12/16 09:10:23","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,830.0","41,830.0","41,970.0","41,830","0"
"6671","","","約定","市場執行済","-","12/16 09:10:23","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","41,830.0","41,830.0","41,970.0","83,660","0"
"6670","","","約定","-","-","12/16 09:10:12","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,850.0","41,850.0","41,970.0","41,850","0"
"6669","","","-","取消済","-","12/16 09:09:47","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が42,030円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","41,970.0","0","0"
"6668","","","-","取消済","-","12/16 09:09:47","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が42,010円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","41,970.0","0","0"
"6667","","","約定","-","-","12/16 09:09:45","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","41,890.0","41,890.0","41,970.0","83,780","0"
"6666","","","-","取消済","-","12/16 09:09:38","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が42,030円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","41,970.0","0","0"
"6665","","","約定","-","-","12/16 09:09:34","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,910.0","41,910.0","41,970.0","41,910","0"
"6664","","","約定","市場執行済","-","12/16 09:09:29","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","41,930.0","41,930.0","41,970.0","83,860","0"
"6663","","","約定","市場執行済","-","12/16 09:09:29","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","41,930.0","41,930.0","41,970.0","41,930","0"
"6662","","","約定","-","-","12/16 09:09:18","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","41,960.0","41,960.0","41,970.0","83,920","0"
"6661","","","-","取消済","-","12/16 09:09:12","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が42,140円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","41,970.0","0","0"
"6660","","","約定","-","-","12/16 09:09:07","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,020.0","42,020.0","41,970.0","42,020","0"
"6659","","","約定","市場執行済","-","12/16 09:08:57","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,060.0","42,060.0","41,970.0","42,060","0"
"6658","","","約定","-","-","12/16 09:08:42","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,080.0","42,090.0","41,970.0","42,090","0"
"6657","","","約定","市場執行済","-","12/16 09:08:24","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,110.0","42,110.0","41,970.0","42,110","0"
"6656","","","約定","-","-","12/16 09:07:58","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,020.0","42,030.0","41,970.0","42,030","0"
"6655","","","約定","市場執行済","-","12/16 09:07:44","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,060.0","42,060.0","41,970.0","42,060","0"
"6654","","","約定","市場執行済","-","12/16 09:07:44","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","42,060.0","42,060.0","41,970.0","84,120","0"
"6653","","","約定","-","-","12/16 09:07:35","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","42,070.0","42,070.0","41,970.0","84,140","0"
"6652","","","-","取消済","-","12/16 09:07:33","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が42,210円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","41,970.0","0","0"
"6651","","","約定","-","-","12/16 09:07:30","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,090.0","42,090.0","41,970.0","42,090","0"
"6650","","","約定","市場執行済","-","12/16 09:06:36","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","42,050.0","42,050.0","41,970.0","84,100","0"
"6649","","","約定","市場執行済","-","12/16 09:06:36","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","42,050.0","42,050.0","41,970.0","84,100","0"
"6648","","","約定","-","-","12/16 09:06:14","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","42,080.0","42,080.0","41,970.0","84,160","0"
"6647","","","-","取消済","-","12/16 09:06:04","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が42,290円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","41,970.0","0","0"
"6646","","","約定","-","-","12/16 09:05:37","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,060.0","42,090.0","41,970.0","42,090","0"
"6645","","","約定","-","-","12/16 09:05:32","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,060.0","42,090.0","41,970.0","42,090","0"
"6644","","","約定","市場執行済","-","12/16 09:04:15","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,240.0","42,240.0","41,970.0","42,240","0"
"6643","","","約定","市場執行済","-","12/16 09:04:14","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,240.0","42,240.0","41,970.0","42,240","0"
"6642","","","約定","市場執行済","-","12/16 09:04:14","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","42,240.0","42,240.0","41,970.0","84,480","0"
"6641","","","約定","-","-","12/16 09:04:08","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,250.0","42,250.0","41,970.0","42,250","0"
"6640","","","-","取消済","-","12/16 09:03:55","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が42,460円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","41,970.0","0","0"
"6639","","","-","取消済","-","12/16 09:03:53","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が42,500円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","41,970.0","0","0"
"6638","","","約定","-","-","12/16 09:03:46","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","42,270.0","42,280.0","41,970.0","84,560","0"
"6637","","","-","取消済","-","12/16 09:03:43","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が42,500円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","41,970.0","0","0"
"6636","","","約定","-","-","12/16 09:03:36","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,360.0","42,360.0","41,970.0","42,360","0"
"6635","","","約定","市場執行済","-","12/16 09:03:12","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,430.0","42,430.0","41,970.0","42,430","0"
"6634","","","約定","-","-","12/16 09:02:56","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,470.0","42,470.0","41,970.0","42,470","0"
"6633","","","約定","市場執行済","-","12/16 09:02:23","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,450.0","42,450.0","41,970.0","42,450","0"
"6632","","","約定","-","-","12/16 09:01:31","本日中","2025/12/16","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,440.0","42,440.0","41,970.0","42,440","0"
