注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"6954","","","約定","市場執行済","-","12/22 09:17:16","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,090.0","43,095.0","42,920.0","86,190","0"
"6953","","","約定","市場執行済","-","12/22 09:17:15","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,090.0","43,095.0","42,920.0","43,095","0"
"6952","","","約定","-","-","12/22 09:17:04","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,090.0","43,080.0","42,920.0","86,160","0"
"6951","","","-","取消済","-","12/22 09:16:56","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が42,930円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","42,920.0","0","0"
"6950","","","約定","-","-","12/22 09:16:46","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,090.0","43,080.0","42,920.0","43,080","0"
"6949","","","約定","市場執行済","-","12/22 09:15:40","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,040.0","43,040.0","42,920.0","86,080","0"
"6948","","","約定","市場執行済","-","12/22 09:15:40","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,040.0","43,040.0","42,920.0","43,040","0"
"6947","","","約定","-","-","12/22 09:15:21","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,020.0","43,020.0","42,920.0","86,040","0"
"6946","","","-","取消済","-","12/22 09:15:06","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が42,890円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","42,920.0","0","0"
"6945","","","約定","-","-","12/22 09:15:04","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,010.0","43,005.0","42,920.0","43,005","0"
"6944","","","約定","市場執行済","-","12/22 09:14:58","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,010.0","43,010.0","42,920.0","43,010","0"
"6943","","","約定","-","-","12/22 09:14:17","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,010.0","43,000.0","42,920.0","43,000","0"
"6942","","","約定","市場執行済","-","12/22 09:12:24","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","42,970.0","42,970.0","42,920.0","42,970","0"
"6941","","","約定","-","-","12/22 09:12:12","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","42,980.0","42,975.0","42,920.0","42,975","0"
"6940","","","約定","市場執行済","-","12/22 09:12:01","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","42,970.0","42,970.0","42,920.0","42,970","0"
"6939","","","約定","-","-","12/22 09:11:43","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","42,970.0","42,960.0","42,920.0","42,960","0"
"6938","","","約定","市場執行済","-","12/22 09:09:28","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,010.0","43,000.0","42,920.0","43,000","0"
"6937","","","約定","-","-","12/22 09:09:16","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,970.0","42,970.0","42,920.0","42,970","0"
"6936","","","約定","市場執行済","-","12/22 09:08:56","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,920.0","42,920.0","42,920.0","42,920","0"
"6935","","","約定","市場執行済","-","12/22 09:08:56","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","42,920.0","42,920.0","42,920.0","85,840","0"
"6934","","","約定","市場執行済","-","12/22 09:08:56","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,920.0","42,920.0","42,920.0","42,920","0"
"6933","","","約定","-","-","12/22 09:08:47","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,910.0","42,910.0","42,920.0","42,910","0"
"6932","","","-","取消済","-","12/22 09:06:11","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,090円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","42,920.0","0","0"
"6931","","","-","取消済","-","12/22 09:06:10","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,100円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","42,920.0","0","0"
"6930","","","約定","-","-","12/22 09:06:05","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","42,920.0","42,940.0","42,920.0","85,880","0"
"6929","","","-","取消済","-","12/22 09:05:39","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,100円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","42,920.0","0","0"
"6928","","","約定","-","-","12/22 09:05:36","本日中","2025/12/22","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,980.0","42,990.0","42,920.0","42,990","0"
