注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"7531","","","-","取消済","-","01/23 09:04:57","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,120円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","48,820.0","0","0"
"7530","","","約定","-","-","01/23 09:04:45","本日中","2026/01/23","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,930.0","48,960.0","48,820.0","48,960","0"
"7529","","","約定","市場執行済","-","01/23 09:04:25","本日中","2026/01/23","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","成行","48,990.0","48,820.0","48,990","0"
"7528","","","約定","市場執行済","-","01/23 09:04:29","本日中","2026/01/23","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","成行","49,020.0","48,820.0","98,040","0"
"7527","","","約定","-","-","01/23 09:02:41","本日中","2026/01/23","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","48,860.0","48,860.0","48,820.0","97,720","0"
"7526","","","-","取消済","-","01/23 09:02:37","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が48,990円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","48,820.0","0","0"
"7525","","","約定","-","-","01/23 09:02:34","本日中","2026/01/23","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,850.0","48,870.0","48,820.0","48,870","0"
"7524","","","約定","市場執行済","-","01/23 09:02:29","本日中","2026/01/23","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","48,910.0","48,890.0","48,820.0","97,780","0"
"7523","","","約定","市場執行済","-","01/23 09:02:29","本日中","2026/01/23","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,910.0","48,890.0","48,820.0","48,890","0"
"7522","","","約定","市場執行済","-","01/23 09:02:29","本日中","2026/01/23","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,910.0","48,890.0","48,820.0","48,890","0"
"7521","","","約定","-","-","01/23 09:02:16","本日中","2026/01/23","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,940.0","48,940.0","48,820.0","48,940","0"
"7520","","","-","取消済","-","01/23 09:02:12","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,090円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","48,820.0","0","0"
"7519","","","-","取消済","-","01/23 09:02:12","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,210円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","48,820.0","0","0"
"7518","","","約定","-","-","01/23 09:02:10","本日中","2026/01/23","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","48,950.0","48,970.0","48,820.0","97,940","0"
"7517","","","-","取消済","-","01/23 09:01:54","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,210円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","48,820.0","0","0"
"7516","","","約定","-","-","01/23 09:01:43","本日中","2026/01/23","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,950.0","48,970.0","48,820.0","48,970","0"
