注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"7754","","","-","取消済","-","02/02 09:17:01","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が48,890円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","49,550.0","0","0"
"7753","","","約定","-","-","02/02 09:16:59","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,010.0","49,000.0","49,550.0","49,000","0"
"7752","","","約定","市場執行済","-","02/02 09:16:52","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","48,980.0","48,985.0","49,550.0","48,985","0"
"7751","","","約定","市場執行済","-","02/02 09:16:51","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","48,980.0","48,985.0","49,550.0","97,970","0"
"7750","","","約定","市場執行済","-","02/02 09:16:51","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","48,980.0","48,990.0","49,550.0","48,990","0"
"7749","","","約定","-","-","02/02 09:16:26","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","48,950.0","48,950.0","49,550.0","48,950","0"
"7748","","","-","取消済","-","02/02 09:16:22","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が48,770円以下なら成行で執行(本日中)","-","一般(1日)","2","0","-","-","-","-","49,550.0","0","0"
"7747","","","-","取消済","-","02/02 09:16:18","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が48,750円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","49,550.0","0","0"
"7746","","","約定","-","-","02/02 09:16:07","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","48,910.0","48,910.0","49,550.0","97,820","0"
"7745","","","-","取消済","-","02/02 09:15:58","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が48,750円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","49,550.0","0","0"
"7744","","","約定","-","-","02/02 09:15:54","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","48,870.0","48,870.0","49,550.0","48,870","0"
"7743","","","約定","市場執行済","-","02/02 09:15:38","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","48,820.0","48,820.0","49,550.0","48,820","0"
"7742","","","約定","市場執行済","-","02/02 09:15:38","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","48,820.0","48,820.0","49,550.0","97,640","0"
"7741","","","約定","市場執行済","-","02/02 09:15:38","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","48,820.0","48,820.0","49,550.0","48,820","0"
"7740","","","約定","-","-","02/02 09:14:55","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","48,740.0","48,740.0","49,550.0","48,740","0"
"7739","","","-","取消済","-","02/02 09:14:32","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が48,620円以下なら成行で執行(本日中)","-","一般(1日)","2","0","-","-","-","-","49,550.0","0","0"
"7738","","","-","取消済","-","02/02 09:14:32","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が48,610円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","49,550.0","0","0"
"7737","","","約定","-","-","02/02 09:14:29","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","48,740.0","48,735.0","49,550.0","97,470","0"
"7736","","","-","取消済","-","02/02 09:14:18","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が48,610円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","49,550.0","0","0"
"7735","","","約定","-","-","02/02 09:14:15","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","48,730.0","48,730.0","49,550.0","48,730","0"
"7734","","","約定","市場執行済","-","02/02 09:14:02","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","成行","48,700.0","49,550.0","48,700","0"
"7733","","","取消済（出来無）","市場執行済","-","02/02 09:13:44","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","0","-","-","48,610.0","-","49,550.0","0","0"
"7732","","","約定","-","-","02/02 09:12:37","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,560.0","48,560.0","49,550.0","48,560","0"
"7731","","","約定","市場執行済","-","02/02 09:12:00","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","48,530.0","48,530.0","49,550.0","97,060","0"
"7730","","","約定","市場執行済","-","02/02 09:12:00","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,530.0","48,530.0","49,550.0","48,530","0"
"7729","","","約定","市場執行済","-","02/02 09:12:00","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,530.0","48,530.0","49,550.0","48,530","0"
"7728","","","約定","-","-","02/02 09:10:39","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,540.0","48,540.0","49,550.0","48,540","0"
"7727","","","-","取消済","-","02/02 09:10:34","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が48,690円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","49,550.0","0","0"
"7726","","","-","取消済","-","02/02 09:10:34","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が48,660円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","49,550.0","0","0"
"7725","","","約定","-","-","02/02 09:10:30","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","48,540.0","48,555.0","49,550.0","97,110","0"
"7724","","","-","取消済","-","02/02 09:10:26","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が48,690円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","49,550.0","0","0"
"7723","","","約定","-","-","02/02 09:10:23","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,550.0","48,550.0","49,550.0","48,550","0"
"7722","","","約定","市場執行済","-","02/02 09:10:14","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","成行","48,550.0","49,550.0","48,550","0"
"7721","","","約定","-","-","02/02 09:09:25","本日中","2026/02/02","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,420.0","48,420.0","49,550.0","48,420","0"
