注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"7345","","","-","取消済","-","01/15 09:10:45","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,390円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","49,290.0","0","0"
"7344","","","約定","-","-","01/15 09:10:41","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","49,270.0","49,275.0","49,290.0","98,550","0"
"7343","","","-","取消済","-","01/15 09:10:38","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,410円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","49,290.0","0","0"
"7342","","","約定","-","-","01/15 09:10:35","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,290.0","49,290.0","49,290.0","49,290","0"
"7341","","","約定","市場執行済","-","01/15 09:09:46","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","49,320.0","49,320.0","49,290.0","98,640","0"
"7340","","","約定","市場執行済","-","01/15 09:09:46","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,320.0","49,320.0","49,290.0","49,320","0"
"7339","","","約定","-","-","01/15 09:09:35","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","49,340.0","49,350.0","49,290.0","98,700","0"
"7338","","","-","取消済","-","01/15 09:09:19","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が49,500円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","49,290.0","0","0"
"7337","","","約定","-","-","01/15 09:09:09","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","49,330.0","49,350.0","49,290.0","49,350","0"
"7336","","","約定","市場執行済","-","01/15 09:08:38","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,340.0","49,340.0","49,290.0","49,340","0"
"7335","","","約定","-","-","01/15 09:08:23","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,350.0","49,350.0","49,290.0","49,350","0"
"7334","","","約定","市場執行済","-","01/15 09:08:03","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,350.0","49,350.0","49,290.0","49,350","0"
"7333","","","約定","-","-","01/15 09:07:29","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,430.0","49,430.0","49,290.0","49,430","0"
"7332","","","約定","市場執行済","-","01/15 09:07:21","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","成行","49,400.0","49,290.0","49,400","0"
"7331","","","約定","-","-","01/15 09:06:53","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,520.0","49,520.0","49,290.0","49,520","0"
"7330","","","約定","市場執行済","-","01/15 09:06:39","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,490.0","49,500.0","49,290.0","49,500","0"
"7329","","","約定","-","-","01/15 09:05:25","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,580.0","49,550.0","49,290.0","49,550","0"
"7328","","","約定","市場執行済","-","01/15 09:03:29","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","成行","49,420.0","49,290.0","49,420","0"
"7327","","","取消済（出来無）","市場執行済","-","01/15 09:02:51","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","0","-","-","49,490.0","-","49,290.0","0","0"
"7326","","","約定","-","-","01/15 09:01:21","本日中","2026/01/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","49,550.0","49,540.0","49,290.0","49,540","0"
