注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"7689","","","約定","市場執行済","-","01/29 09:17:57","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,620.0","48,620.0","48,730.0","48,620","0"
"7688","","","約定","-","-","01/29 09:17:38","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","48,650.0","48,650.0","48,730.0","97,300","0"
"7687","","","-","取消済","-","01/29 09:17:35","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が48,800円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","48,730.0","0","0"
"7686","","","約定","-","-","01/29 09:17:31","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,660.0","48,660.0","48,730.0","48,660","0"
"7685","","","約定","市場執行済","-","01/29 09:14:33","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","成行","48,720.0","48,730.0","48,720","0"
"7684","","","約定","市場執行済","-","01/29 09:14:32","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","成行","48,720.0","48,730.0","97,440","0"
"7683","","","取消済（出来無）","市場執行済","-","01/29 09:11:25","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","0","-","-","48,950.0","-","48,730.0","0","0"
"7682","","","取消済（出来無）","市場執行済","-","01/29 09:11:25","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","0","-","-","48,950.0","-","48,730.0","0","0"
"7681","","","-","取消済","-","01/29 09:10:33","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が48,730円以下なら成行で執行(本日中)","-","一般(1日)","2","0","-","-","-","-","48,730.0","0","0"
"7680","","","-","取消済","-","01/29 09:10:29","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が48,720円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","48,730.0","0","0"
"7679","","","約定","-","-","01/29 09:10:10","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","48,980.0","48,940.0","48,730.0","97,880","0"
"7678","","","-","取消済","-","01/29 09:10:06","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が48,720円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","48,730.0","0","0"
"7677","","","約定","-","-","01/29 09:10:03","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","48,860.0","48,860.0","48,730.0","48,860","0"
"7676","","","約定","市場執行済","-","01/29 09:09:46","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","48,840.0","48,840.0","48,730.0","97,680","0"
"7675","","","約定","市場執行済","-","01/29 09:09:46","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","48,840.0","48,840.0","48,730.0","48,840","0"
"7674","","","約定","-","-","01/29 09:08:19","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","48,810.0","48,800.0","48,730.0","97,600","0"
"7673","","","-","取消済","-","01/29 09:07:46","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が48,590円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","48,730.0","0","0"
"7672","","","約定","-","-","01/29 09:07:39","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","48,780.0","48,770.0","48,730.0","48,770","0"
"7671","","","約定","市場執行済","-","01/29 09:06:36","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,640.0","48,640.0","48,730.0","48,640","0"
"7670","","","約定","市場執行済","-","01/29 09:06:21","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","成行","48,670.0","48,730.0","97,340","0"
"7669","","","約定","-","-","01/29 09:05:38","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","48,520.0","48,530.0","48,730.0","97,060","0"
"7668","","","-","取消済","-","01/29 09:05:34","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が48,710円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","48,730.0","0","0"
"7667","","","約定","-","-","01/29 09:05:31","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,570.0","48,570.0","48,730.0","48,570","0"
"7666","","","約定","市場執行済","-","01/29 09:05:12","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,580.0","48,560.0","48,730.0","48,560","0"
"7665","","","約定","市場執行済","-","01/29 09:05:12","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","48,580.0","48,560.0","48,730.0","97,120","0"
"7664","","","約定","-","-","01/29 09:04:16","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","48,590.0","48,590.0","48,730.0","97,180","0"
"7663","","","-","取消済","-","01/29 09:04:10","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が48,770円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","48,730.0","0","0"
"7662","","","約定","-","-","01/29 09:04:01","本日中","2026/01/29","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","48,630.0","48,630.0","48,730.0","48,630","0"
