注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"7127","","","約定","-","-","01/05 09:15:05","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,960.0","44,970.0","45,210.0","44,970","0"
"7126","","","約定","市場執行済","-","01/05 09:15:00","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","成行","44,940.0","45,210.0","44,940","0"
"7125","","","約定","市場執行済","-","01/05 09:14:59","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","成行","44,900.0","45,210.0","89,800","0"
"7124","","","約定","-","-","01/05 09:14:32","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","44,770.0","44,770.0","45,210.0","89,540","0"
"7123","","","-","取消済","-","01/05 09:14:00","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が44,930円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","45,210.0","0","0"
"7122","","","約定","-","-","01/05 09:13:58","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,810.0","44,810.0","45,210.0","44,810","0"
"7121","","","約定","市場執行済","-","01/05 09:13:03","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","成行","44,840.0","45,210.0","44,840","0"
"7120","","","約定","-","-","01/05 09:12:33","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,720.0","44,720.0","45,210.0","44,720","0"
"7119","","","約定","市場執行済","-","01/05 09:12:04","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,750.0","44,750.0","45,210.0","44,750","0"
"7118","","","約定","-","-","01/05 09:11:51","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,740.0","44,740.0","45,210.0","44,740","0"
"7117","","","約定","市場執行済","-","01/05 09:11:29","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,720.0","44,720.0","45,210.0","44,720","0"
"7116","","","約定","市場執行済","-","01/05 09:11:29","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,720.0","44,720.0","45,210.0","44,720","0"
"7115","","","約定","市場執行済","-","01/05 09:11:29","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","44,720.0","44,720.0","45,210.0","89,440","0"
"7114","","","約定","-","-","01/05 09:11:22","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,730.0","44,735.0","45,210.0","44,735","0"
"7113","","","-","取消済","-","01/05 09:11:16","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が44,930円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","45,210.0","0","0"
"7112","","","-","取消済","-","01/05 09:11:16","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が44,880円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","45,210.0","0","0"
"7111","","","約定","-","-","01/05 09:11:14","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","44,760.0","44,760.0","45,210.0","89,520","0"
"7110","","","-","取消済","-","01/05 09:11:10","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が44,930円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","45,210.0","0","0"
"7109","","","約定","-","-","01/05 09:11:05","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,810.0","44,810.0","45,210.0","44,810","0"
"7108","","","約定","市場執行済","-","01/05 09:10:51","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,800.0","44,800.0","45,210.0","44,800","0"
"7107","","","約定","-","-","01/05 09:10:23","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,830.0","44,830.0","45,210.0","44,830","0"
"7106","","","約定","市場執行済","-","01/05 09:09:03","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,850.0","44,850.0","45,210.0","44,850","0"
"7105","","","約定","-","-","01/05 09:08:37","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,860.0","44,865.0","45,210.0","44,865","0"
"7104","","","約定","市場執行済","-","01/05 09:07:30","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,900.0","44,900.0","45,210.0","44,900","0"
"7103","","","約定","-","-","01/05 09:07:04","本日中","2026/01/05","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,850.0","44,870.0","45,210.0","44,870","0"
