注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"6631","","","約定","-","-","12/15 15:13:07","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","6","6","-","-","42,850.0","42,850.0","42,880.0","257,100","0"
"6630","","","約定","-","-","12/15 15:09:21","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","6","6","-","-","42,850.0","42,850.0","42,880.0","257,100","0"
"6629","","","約定","-","-","12/15 15:04:28","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","42,870.0","42,870.0","42,880.0","42,870","0"
"6628","","","約定","-","-","12/15 15:03:59","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","42,850.0","42,850.0","42,880.0","42,850","0"
"6627","","","約定","-","-","12/15 15:00:41","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","6","6","-","-","42,930.0","42,930.0","42,880.0","257,580","0"
"6626","","","約定","-","-","12/15 14:59:15","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","6","6","-","-","42,920.0","42,920.0","42,880.0","257,520","0"
"6625","","","取消済（出来無）","-","-","12/15 14:56:26","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","6","0","-","-","42,890.0","-","42,880.0","0","0"
"6624","","","約定","-","-","12/15 14:53:13","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","6","6","-","-","42,880.0","42,880.0","42,880.0","257,280","0"
"6623","","","約定","-","-","12/15 14:51:47","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","6","6","-","-","42,870.0","42,870.0","42,880.0","257,220","0"
"6622","","","約定","-","-","12/15 14:44:02","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","一般(1日)","6","6","-","-","42,860.0","42,860.0","42,880.0","257,160","0"
"6621","","","約定","-","-","12/15 14:43:36","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","一般(1日)","6","6","-","-","42,860.0","42,875.0","42,880.0","257,250","0"
"6620","","","約定","-","-","12/15 14:42:21","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","6","6","-","-","42,860.0","42,860.0","42,880.0","257,160","0"
"6619","","","約定","-","-","12/15 14:28:06","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","6","6","-","-","42,850.0","42,845.0","42,880.0","257,070","0"
"6618","","","約定","市場執行済","-","12/15 11:27:29","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,750.0","42,750.0","42,880.0","42,750","0"
"6617","","","約定","市場執行済","-","12/15 11:27:29","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","42,750.0","42,750.0","42,880.0","85,500","0"
"6616","","","約定","-","-","12/15 11:22:37","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","42,660.0","42,660.0","42,880.0","85,320","0"
"6615","","","-","取消済","-","12/15 11:22:25","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が42,880円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","42,880.0","0","0"
"6614","","","約定","-","-","12/15 11:22:18","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,690.0","42,690.0","42,880.0","42,690","0"
"6613","","","約定","市場執行済","-","12/15 11:21:57","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","42,730.0","42,730.0","42,880.0","85,460","0"
"6612","","","約定","市場執行済","-","12/15 11:21:57","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","42,730.0","42,730.0","42,880.0","42,730","0"
"6611","","","約定","-","-","12/15 11:16:08","本日中","2025/12/15","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","42,730.0","42,730.0","42,880.0","85,460","0"
"6610","","","-","取消済","-","12/15 11:15:51","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が42,920円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","42,880.0","0","0"
