注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"7944","","","約定","市場執行済","-","02/24 09:35:48","本日中","2026/02/24","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","54,780.0","54,780.0","55,210.0","54,780","0"
"7943","","","約定","-","-","02/24 09:35:32","本日中","2026/02/24","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","54,770.0","54,770.0","55,210.0","54,770","0"
"7942","","","取消済（出来無）","-","-","02/24 09:34:34","本日中","2026/02/24","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","0","-","-","54,710.0","-","55,210.0","0","0"
"7941","","","約定","市場執行済","-","02/24 09:33:44","本日中","2026/02/24","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","54,730.0","54,740.0","55,210.0","54,740","0"
"7940","","","約定","-","-","02/24 09:33:18","本日中","2026/02/24","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","54,730.0","54,730.0","55,210.0","54,730","0"
"7939","","","約定","市場執行済","-","02/24 09:32:59","本日中","2026/02/24","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","54,740.0","54,740.0","55,210.0","54,740","0"
"7938","","","約定","-","-","02/24 09:32:41","本日中","2026/02/24","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","54,740.0","54,740.0","55,210.0","54,740","0"
"7937","","","約定","市場執行済","-","02/24 09:32:26","本日中","2026/02/24","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","54,750.0","54,750.0","55,210.0","54,750","0"
"7936","","","約定","-","-","02/24 09:31:52","本日中","2026/02/24","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","54,810.0","54,770.0","55,210.0","54,770","0"
"7935","","","約定","市場執行済","-","02/24 09:31:43","本日中","2026/02/24","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","54,730.0","54,730.0","55,210.0","54,730","0"
"7934","","","約定","-","-","02/24 09:31:13","本日中","2026/02/24","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","54,710.0","54,710.0","55,210.0","54,710","0"
"7933","","","約定","市場執行済","-","02/24 09:22:06","本日中","2026/02/24","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","成行","54,580.0","55,210.0","54,580","0"
"7932","","","約定","市場執行済","-","02/24 09:22:06","本日中","2026/02/24","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","成行","54,580.0","55,210.0","54,580","0"
"7931","","","約定","-","-","02/24 09:19:55","本日中","2026/02/24","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","54,740.0","54,730.0","55,210.0","54,730","0"
"7930","","","-","取消済","-","02/24 09:19:37","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が54,590円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","55,210.0","0","0"
"7929","","","約定","-","-","02/24 09:19:23","本日中","2026/02/24","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","54,710.0","54,710.0","55,210.0","54,710","0"
