注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"7024","","","約定","市場執行済","-","12/25 09:18:05","本日中","2025/12/25","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","43,260.0","43,260.0","43,270.0","86,520","0"
"7023","","","約定","市場執行済","-","12/25 09:18:05","本日中","2025/12/25","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,260.0","43,260.0","43,270.0","43,260","0"
"7022","","","約定","-","-","12/25 09:17:41","本日中","2025/12/25","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","43,280.0","43,280.0","43,270.0","86,560","0"
"7021","","","-","取消済","-","12/25 09:17:24","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,430円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,270.0","0","0"
"7020","","","約定","-","-","12/25 09:17:05","本日中","2025/12/25","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,290.0","43,290.0","43,270.0","43,290","0"
"7019","","","約定","市場執行済","-","12/25 09:05:01","本日中","2025/12/25","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,290.0","43,290.0","43,270.0","86,580","0"
"7018","","","約定","市場執行済","-","12/25 09:05:01","本日中","2025/12/25","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,290.0","43,290.0","43,270.0","43,290","0"
"7017","","","約定","-","-","12/25 09:04:20","本日中","2025/12/25","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,310.0","43,310.0","43,270.0","86,620","0"
"7016","","","-","取消済","-","12/25 09:03:00","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,160円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,270.0","0","0"
"7015","","","約定","-","-","12/25 09:02:45","本日中","2025/12/25","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,300.0","43,300.0","43,270.0","43,300","0"
